data_source,time_scale,time_id,k,theta,num_matches,mdd,med,dist90,log_like,iteration
genetics,total_years,2012-4,-3.32219137078455,5,42,13.3939801844984,12.7702,25.0695,-246.352904513806,235
genetics,monsoonal,NEM,0.256024880982058,0.443285151982799,8,8.05121894477566,3.4228,20.4213,-33.7653810217014,235
genetics,monsoonal,SWM,-3.39460437840806,5,9,14.3998584068945,13.7292,26.9522,-60.2411274680353,235
simulation,annual,2012,-1.75825143133266,1.28469366200463,165309,4.33868817336998,3.2819,9.5832,-1262475.56457811,236
simulation,annual,2013,-1.87171287438438,1.36317720410684,144582,4.61256594734853,3.5516,10.0892,-1223798.06693396,236
simulation,annual,2014,-1.6731574299331,1.2185489093324,152911,4.19493173254743,3.1205,9.3472,-1101156.04806955,236
simulation,total_years,2012-4,-1.77475591032785,1.29125530923756,462802,4.39017641136379,3.326,9.6887,-3588485.75490659,236
simulation,monsoonal,NEM,-1.72256689007887,1.25191935313176,440134,4.29058685134311,3.2194,9.5175,-3051889.11750376,236
simulation,monsoonal,SWM,-1.98387222783867,1.47148669109549,22668,4.86106541385416,3.8241,10.5017,-534963.937052599,236
simulation_subsample,annual,2012,-1.60804464652562,1.11711614534565,3,4.32402520927903,3.1234,9.7752,-103.368106233369,236
simulation_subsample,annual,2013,-2.36344803122718,5,16,5.13490851112273,4.8958,9.611,-468.040845323488,236
simulation_subsample,annual,2014,-2.32090429694296,5,11,4.92103213585891,4.6919,9.2107,-473.841562706921,236
simulation_subsample,total_years,2012-4,-2.36003179822323,4.67521686498563,30,5.13062063531677,4.8658,9.6483,-1142.5115119732,236
simulation_subsample,monsoonal,NEM,-2.34632805500522,5,30,5.04774722791627,4.8127,9.4479,-993.319052580109,236
simulation_subsample,monsoonal,SWM,-2.33317640549287,2.96236235025957,0,5.2227501824089,4.715,10.2409,-135.871735907443,236
genetics,annual,2012,-3.39655645607374,4.59464509641099,2,14.4766878831562,13.7097,27.2585,-11.8249590424137,236
genetics,annual,2013,-3.26299228197395,5,22,12.6240822221652,12.0362,23.6285,-115.408424590901,236
genetics,annual,2014,0.302342610772413,0.32826613847875,9,49.7812158457987,15.5827,124.8799,-60.671536996801,236
genetics,total_years,2012-4,-3.34079773835616,5,33,13.6455264269799,13.01,25.5404,-197.240336446415,236
genetics,monsoonal,NEM,1.73134051973486,0.309149441829444,5,19.2229524316543,5.5942,47.8426,-21.8757057698438,236
genetics,monsoonal,SWM,-3.42203961403497,5,8,14.8003911475002,14.1111,27.7019,-55.232345595205,236
simulation,annual,2012,-1.76005466095369,1.28536333647853,165559,4.34441810496051,3.2867,9.595,-1263237.78201901,237
simulation,annual,2013,-1.86947557597509,1.35963592672177,145095,4.61229462461965,3.5487,10.093,-1224875.85976547,237
simulation,annual,2014,-1.67222543390498,1.21746404333272,152476,4.19482800420432,3.1196,9.3483,-1101432.32450857,237
simulation,total_years,2012-4,-1.77407900461937,1.28981445217449,463130,4.39171788711177,3.3261,9.6939,-3590591.96336969,237
simulation,monsoonal,NEM,-1.72172776163509,1.25055661026561,440696,4.29152871369165,3.219,9.5213,-3054425.57004593,237
simulation,monsoonal,SWM,-1.98568797989072,1.47155589147487,22434,4.86972855129301,3.831,10.5203,-534508.242314177,237
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,3.35772819606332,2.1258,7.9934,-98.2839043396473,237
simulation_subsample,annual,2013,-2.35109766416343,4.6499302875542,15,5.08620945107696,4.8215,9.5685,-476.390085157839,237
simulation_subsample,annual,2014,-2.31098256437516,5,11,4.87244838708185,4.6455,9.1198,-469.485180280207,237
simulation_subsample,total_years,2012-4,-2.34565889857613,4.53051951391378,29,5.0648180050027,4.7908,9.5467,-1141.95477241406,237
simulation_subsample,monsoonal,NEM,-2.3469851129836,4.39691213842605,29,5.07946080357592,4.7921,9.5962,-999.85626387168,237
simulation_subsample,monsoonal,SWM,-2.2991148742653,5,0,4.81496544906203,4.5907,9.0122,-139.899120111435,237
genetics,annual,2012,-3.1513746240673,3.04899705756871,5,11.7809142206035,10.677,23.0272,-26.0435289170579,237
genetics,annual,2013,-3.30459251439294,5,16,13.1603235263475,12.5474,24.6322,-89.9106320573995,237
genetics,annual,2014,6.49399775292279,0.15,15,4341.38677157648,335.224,7577.3922,-87.5551548918175,237
genetics,total_years,2012-4,-3.34972185377755,5,36,13.767845663503,13.1267,25.7693,-213.103951249717,237
genetics,monsoonal,NEM,-3.20950378581109,2.62912182404702,2,12.8437537435609,11.3958,25.5361,-12.3918073768144,237
genetics,monsoonal,SWM,-3.39132517166735,5,11,14.3527156318387,13.6843,26.864,-69.6158977343222,237
simulation,annual,2012,-1.7590484517134,1.28572770366401,165563,4.33890872645249,3.2829,9.5824,-1262745.10270935,238
simulation,annual,2013,-1.86902461043848,1.36096198070144,144907,4.60644737069668,3.5452,10.0785,-1223143.72183504,238
simulation,annual,2014,-1.67052783267329,1.21548784757441,152374,4.19466346520034,3.1178,9.3505,-1101378.22659371,238
simulation,total_years,2012-4,-1.77332981226304,1.2898999234602,462844,4.38816089801068,3.3234,9.686,-3588305.94185265,238
simulation,monsoonal,NEM,-1.72075537411861,1.25054338716341,440535,4.28740182005957,3.2159,9.5122,-3052618.63977994,238
simulation,monsoonal,SWM,-1.98580178908362,1.47166087590414,22309,4.87002994371005,3.8313,10.5209,-534009.046100951,238
simulation_subsample,annual,2012,-0.674896457425047,0.769630813445165,3,3.12474903758336,1.9265,7.4993,-93.3917388173984,238
simulation_subsample,annual,2013,-2.28998207130898,2.8122492220485,18,5.04939110643261,4.5254,9.9595,-505.199795497181,238
simulation_subsample,annual,2014,-2.33199513560429,5,13,4.97591429131918,4.7442,9.3134,-474.361461237561,238
simulation_subsample,total_years,2012-4,-2.32384181441169,3.08037429217439,34,5.14149255370898,4.666,10.0385,-1205.35367057741,238
simulation_subsample,monsoonal,NEM,-2.32935150063046,2.99933589307882,34,5.19199342301402,4.6952,10.1666,-1043.10427175064,238
simulation_subsample,monsoonal,SWM,-2.29975048953822,5,0,4.81802688748545,4.5936,9.0179,-154.596056869624,238
genetics,annual,2012,-3.02823416497584,2.46338224941147,5,10.8851988821097,9.5584,21.8175,-25.5240184429962,238
genetics,annual,2013,-0.131149282288307,0.478593619440658,21,8.26273556836074,3.7468,20.8913,-114.745686218089,238
genetics,annual,2014,0.905798926458531,0.316357851387588,14,36.361041899905,10.8879,90.7957,-86.0058614314229,238
genetics,total_years,2012-4,-0.353391820299795,0.462415469547981,40,12.0748284079605,5.3224,30.5808,-231.071730053316,238
genetics,monsoonal,NEM,1.16814106766027,0.323285672858197,4,23.5644720974004,7.2435,59.0068,-19.4860855512925,238
genetics,monsoonal,SWM,-1.00567204863482,0.520894036480699,13,13.8932981856756,6.7288,34.929,-78.9367286812229,238
simulation,annual,2012,-1.75274406579978,1.28059314205736,166131,4.3277166568109,3.2703,9.564,-1261236.93303689,239
simulation,annual,2013,-1.87072817243164,1.36214154974345,144869,4.61095536371137,3.5496,10.087,-1223927.34583443,239
simulation,annual,2014,-1.67855550430843,1.22212929915314,152404,4.20509334877909,3.1311,9.3652,-1102345.78878234,239
simulation,total_years,2012-4,-1.77388142379322,1.2905159255747,463404,4.38865162914498,3.3243,9.6863,-3588527.47366723,239
simulation,monsoonal,NEM,-1.72094240208131,1.25083840947096,440928,4.28721990875049,3.216,9.5114,-3050800.79739702,239
simulation,monsoonal,SWM,-1.98702240905391,1.47342492616164,22476,4.87173361342715,3.8339,10.5225,-536032.661974056,239
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,2,3.35772819606332,2.1258,7.9934,-98.2839043396473,239
simulation_subsample,annual,2013,-2.31677479613537,5,16,4.90075263061479,4.6725,9.1728,-449.677942112919,239
simulation_subsample,annual,2014,-2.33070907518162,5,10,4.96951907807932,4.7381,9.3015,-472.936974332447,239
simulation_subsample,total_years,2012-4,-2.32162171430602,5,28,4.92456383645754,4.6952,9.2173,-1116.99251425281,239
simulation_subsample,monsoonal,NEM,-2.3197751944223,5,26,4.91547892173403,4.6866,9.2003,-966.572932628771,239
simulation_subsample,monsoonal,SWM,-2.33184668513268,5,2,4.97517566932172,4.7435,9.312,-150.374714657792,239
genetics,annual,2012,-3.23329995246187,3.18974891469207,3,12.7003920255017,11.5779,24.7051,-15.9134249719926,239
genetics,annual,2013,-0.60710384148772,0.560760927706124,26,7.08512575659162,3.6182,17.6972,-142.81276540849,239
genetics,annual,2014,4.27606083531059,0.19120400166704,14,420.882990297065,56.6242,885.4635,-84.1952525033707,239
genetics,total_years,2012-4,-0.0567909582844408,0.431465013288303,43,12.6278818892091,5.2414,32.0498,-249.028321897341,239
genetics,monsoonal,NEM,1.29718282685102,0.354018966485707,10,10.6542083752279,3.6337,26.9126,-39.6659432765268,239
genetics,monsoonal,SWM,-3.3686888261967,5,15,14.0314722080031,13.378,26.2627,-100.111723629905,239
simulation,annual,2012,-1.75153672951223,1.27844672863752,165577,4.32927764942417,3.2698,9.5701,-1262770.4274941,240
simulation,annual,2013,-1.86925097571319,1.36100313309358,144818,4.60737348783838,3.5459,10.0805,-1223704.04684379,240
simulation,annual,2014,-1.66901496650657,1.21487646453788,152669,4.19047796306664,3.1142,9.3419,-1101220.29792481,240
simulation,total_years,2012-4,-1.77040340028485,1.28721561159213,463064,4.38376091273211,3.318,9.6796,-3588754.20233851,240
simulation,monsoonal,NEM,-1.71791909023526,1.24796716956103,440488,4.28386077703125,3.2112,9.5076,-3052357.26886607,240
simulation,monsoonal,SWM,-1.98155058209361,1.46808123399444,22576,4.8579916345406,3.8193,10.499,-534747.819809978,240
simulation_subsample,annual,2012,-1.5963276581938,1.10873068958522,3,4.31211954383194,3.1065,9.7605,-103.246253359374,240
simulation_subsample,annual,2013,-2.39250497232616,4.27107961303978,18,5.32495322997148,5.0106,10.083,-496.499536974637,240
simulation_subsample,annual,2014,-2.32972438122266,5,12,4.96462803115158,4.7334,9.2923,-476.372935261376,240
simulation_subsample,total_years,2012-4,-2.37334231383807,4.35088237448447,33,5.21819484897637,4.9184,9.8664,-1172.63934303407,240
simulation_subsample,monsoonal,NEM,-2.37505242167336,4.2286929754414,32,5.23605014124691,4.9224,9.9226,-1025.87653553166,240
simulation_subsample,monsoonal,SWM,-2.3262882597522,5,1,4.94759824115017,4.7172,9.2604,-144.325504598564,240
genetics,annual,2012,-3.31419399476783,3.51278072016147,2,13.6051211290564,12.5475,26.2095,-11.8295815129232,240
genetics,annual,2013,0.842144826007517,0.370344414342011,17,12.4434452900541,4.4536,31.5166,-93.0071546122813,240
genetics,annual,2014,6.63487988958022,0.15,14,3770.89288669555,291.1728,6581.6598,-82.4118129673855,240
genetics,total_years,2012-4,2.78261619920746,0.241638440699804,33,76.4979796115829,15.6951,179.4056,-192.462161676756,240
genetics,monsoonal,NEM,5.83430290077141,0.183593979785706,6,172.094233074804,21.292,352.9949,-21.4130157670522,240
genetics,monsoonal,SWM,-3.40132525670338,5,10,14.4969640548146,13.8218,27.134,-68.567950761003,240
simulation,annual,2012,-1.75947574417595,1.28554571220531,165795,4.34133269053574,3.2845,9.588,-1262910.22172278,241
simulation,annual,2013,-1.87443149270706,1.36400651757826,144234,4.62277435572352,3.5601,10.1106,-1226359.16636291,241
simulation,annual,2014,-1.67085255857364,1.21640196257505,152988,4.19280441210432,3.1172,9.3452,-1100152.2948323,241
simulation,total_years,2012-4,-1.77553043975201,1.29114478160245,463017,4.39392402473394,3.3288,9.6972,-3590540.74522088,241
simulation,monsoonal,NEM,-1.7234659765289,1.25174874113997,440469,4.29501466055988,3.2226,9.5276,-3054266.84012319,241
simulation,monsoonal,SWM,-1.98505513965564,1.47336024775705,22548,4.86231879140591,3.8264,10.5023,-534651.006104561,241
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,3.35772819606332,2.1258,7.9934,-98.2839043396473,241
simulation_subsample,annual,2013,-2.350489638818,5,17,5.06879762218019,4.8327,9.4873,-456.751154236958,241
simulation_subsample,annual,2014,-2.31464228606875,5,10,4.89031286170848,4.6626,9.1532,-467.835313348907,241
simulation_subsample,total_years,2012-4,-2.33514306011315,5,30,4.99160277399505,4.7591,9.3428,-1123.03054342768,241
simulation_subsample,monsoonal,NEM,-2.33526243643633,5,28,4.99219868874931,4.7597,9.3439,-986.358090727033,241
simulation_subsample,monsoonal,SWM,-2.33424971884712,5,2,4.98714556045621,4.7549,9.3345,-136.672199748531,241
genetics,annual,2012,-3.12139287681125,2.90482456970962,5,11.5266621561239,10.378,22.6514,-25.7986994069819,241
genetics,annual,2013,-0.218259292295134,0.479372865311937,17,8.94975099160001,4.0637,22.6263,-88.3855816263364,241
genetics,annual,2014,6.17798589862079,0.15,13,5954.84804775592,459.8088,10393.5035,-83.5690099532409,241
genetics,total_years,2012-4,0.0533448422215884,0.405664827201274,35,15.794411659042,6.1917,40.1017,-206.118344052243,241
genetics,monsoonal,NEM,0.220041762120288,0.433283951208488,6,9.36851603797281,3.9032,23.7756,-26.2825504958672,241
genetics,monsoonal,SWM,-3.39290919289985,5,10,14.3754686540212,13.706,26.9066,-61.3518007719907,241
simulation,annual,2012,-1.7563681161102,1.28255726974013,165962,4.33722893029856,3.2791,9.5826,-1262717.3858457,242
simulation,annual,2013,-1.8750937005252,1.36439760443357,145004,4.62473018308059,3.5619,10.1144,-1224901.11882136,242
simulation,annual,2014,-1.67196275287471,1.2169477113339,152629,4.19554077447016,3.1197,9.3506,-1100367.84120316,242
simulation,total_years,2012-4,-1.77495543736254,1.2903517837199,463595,4.39388225975094,3.3281,9.698,-3589104.52652749,242
simulation,monsoonal,NEM,-1.72219538587891,1.25073122980924,441168,4.29295286718564,3.2202,9.5243,-3056257.69958245,242
simulation,monsoonal,SWM,-1.98917026228595,1.47510068578533,22427,4.87818471455135,3.8401,10.5345,-531155.658457551,242
simulation_subsample,annual,2012,-0.420145131296982,0.698867203124782,3,3.03619995575137,1.7783,7.388,-96.646520646699,242
simulation_subsample,annual,2013,-2.35205183288803,5,14,5.07672225606406,4.8403,9.5021,-463.230044377498,242
simulation_subsample,annual,2014,-2.32170366585864,5,11,4.92496742864719,4.6956,9.2181,-471.409129885588,242
simulation_subsample,total_years,2012-4,-2.3394256948413,5,28,5.01302582619442,4.7796,9.3829,-1130.42275732295,242
simulation_subsample,monsoonal,NEM,-2.34838929279967,4.47593816651573,26,5.0817739051993,4.8018,9.5874,-994.842947482545,242
simulation_subsample,monsoonal,SWM,-2.35935644057481,5,2,5.11394149094067,4.8758,9.5718,-139.928362574528,242
genetics,annual,2012,-3.18466777733284,3.13294668163113,4,12.1290766801436,11.0317,23.6386,-22.2580083512457,242
genetics,annual,2013,0.400572131427793,0.428193194413179,21,8.31599220752881,3.4281,21.1088,-98.8398335033832,242
genetics,annual,2014,1.1091460412728,0.313908754030938,14,31.5924549013844,9.3701,78.8034,-79.8882935398551,242
genetics,total_years,2012-4,0.200816355445399,0.408031036256321,39,13.1894226469635,5.1992,33.4887,-206.04013163969,242
genetics,monsoonal,NEM,1.76946550160889,0.332914691441179,10,10.3219521748393,3.2846,25.9329,-36.1284971722262,242
genetics,monsoonal,SWM,-3.35234395873736,5,14,13.8039937712584,13.1611,25.837,-83.4161954016903,242
simulation,annual,2012,-1.76122962474338,1.28636130049498,165302,4.34639881478042,3.289,9.5981,-1264256.60776846,243
simulation,annual,2013,-1.86839773057111,1.3594206499672,144450,4.60793850406989,3.5452,10.0837,-1224547.24939246,243
simulation,annual,2014,-1.6751440809679,1.21856421895506,152660,4.20322013243331,3.1267,9.3656,-1101750.82343455,243
simulation,total_years,2012-4,-1.77509477246112,1.29056730463927,462412,4.39381876599915,3.3282,9.6976,-3591548.09394724,243
simulation,monsoonal,NEM,-1.72212835914219,1.25083122945118,439918,4.29233134596973,3.2198,9.5228,-3054588.51457934,243
simulation,monsoonal,SWM,-1.98848992554292,1.47413356066356,22494,4.87718579701942,3.8387,10.5335,-535264.399425742,243
simulation_subsample,annual,2012,-0.886165263924405,0.821781643586558,2,3.3716871754533,2.1468,8.012,-96.5261953705492,243
simulation_subsample,annual,2013,-2.33771122277662,5,18,5.00443849692747,4.7714,9.3668,-460.912810396335,243
simulation_subsample,annual,2014,-2.3461704043327,5,11,5.04695150989547,4.8119,9.4464,-485.702176481424,243
simulation_subsample,total_years,2012-4,-2.34193775756824,5,31,5.02563469202179,4.7916,9.4065,-1141.55491427529,243
simulation_subsample,monsoonal,NEM,-2.34247810328839,5,30,5.02835100602684,4.7942,9.4116,-1023.24667167449,243
simulation_subsample,monsoonal,SWM,-2.33685368901006,5,1,5.00014886145021,4.7673,9.3588,-118.301773846837,243
genetics,annual,2012,-3.31419399476783,3.51278072016147,2,13.6051211290564,12.5475,26.2095,-11.8295815129232,243
genetics,annual,2013,-3.30880070556746,5,17,13.2158214384788,12.6003,24.7361,-106.599367094362,243
genetics,annual,2014,3.7692319151158,0.215458004195676,18,120.596233599317,20.371,270.1755,-95.8097084644163,243
genetics,total_years,2012-4,1.73356685376942,0.288293578112218,37,35.2373562519943,9.3671,86.6395,-221.461344626933,243
genetics,monsoonal,NEM,6.47280885893101,0.15,3,4434.35745026359,342.4028,7739.6618,-13.2778232826699,243
genetics,monsoonal,SWM,-3.37202955872262,5,13,14.0784259899393,13.4228,26.3506,-88.1327098973826,243
simulation,annual,2012,-1.75292142859954,1.28126623175548,165991,4.32636297410915,3.2699,9.5602,-1260928.64985229,244
simulation,annual,2013,-1.87792977153245,1.36776863064546,144944,4.62834834615642,3.5672,10.1182,-1225036.46743079,244
simulation,annual,2014,-1.66755157083481,1.21345287818585,152801,4.1893779789365,3.1122,9.3413,-1101190.30731607,244
simulation,total_years,2012-4,-1.77384628143222,1.29007075385382,463736,4.38989214446365,3.3249,9.6896,-3588349.41545872,244
simulation,monsoonal,NEM,-1.72056582458325,1.25008150697419,441155,4.28813066964837,3.2161,9.5144,-3051253.17217486,244
simulation,monsoonal,SWM,-1.98748503565366,1.47397367689583,22581,4.8726706690533,3.835,10.5239,-535395.133005481,244
simulation_subsample,annual,2012,-1.03333746676072,0.8688360022336,3,3.51955239842761,2.2994,8.2908,-98.5638012469531,244
simulation_subsample,annual,2013,-2.31265593540976,5,15,4.88060862673049,4.6533,9.135,-450.530481392104,244
