data_source,time_scale,time_id,k,theta,num_matches,num_recruits,mdd,med,dist90,log_like,iteration
simulation_subsample,monsoonal,NEM,-2.34281259977739,5,33,343,5.030033253121,4.7958,9.4147,-1027.81376178292,126
simulation_subsample,monsoonal,SWM,-2.38415672357388,5,1,51,5.24235444427644,4.9982,9.8121,-105.452309297621,126
genetics,annual,2012,-3.47790806581653,5,1,63,15.6508004256542,14.9219,29.2936,-5.87884681242282,126
genetics,annual,2013,-3.26767002839122,5,22,150,12.6832728088981,12.0926,23.7393,-111.659526096294,126
genetics,annual,2014,3.73698647396095,0.207117900933739,11,181,215.878711062692,33.9242,474.5635,-57.8738133494749,126
genetics,total_years,2012-4,-0.341939876146787,0.454708795984611,34,394,12.9276803849752,5.618,32.7628,-193.802553113014,126
genetics,monsoonal,NEM,-0.154644153725786,0.48697656922483,8,58,7.83700955061484,3.6037,19.7954,-33.1662069407334,126
genetics,monsoonal,SWM,-3.44093488266549,5,6,193,15.0827073345756,14.3803,28.2303,-42.7341473039131,126
simulation,annual,2012,-0.391236931166618,0.637972372163106,165755,340446,3.77599959214821,2.0971,9.2979,-725387.941417501,127
simulation,annual,2013,-0.626659892202852,0.675915230494489,144847,317731,4.06980561935542,2.339,9.9477,-662124.218971014,127
simulation,annual,2014,0.0835001550344399,0.563368836384575,153112,297086,3.49414987192802,1.7901,8.7237,-629421.252681655,127
simulation,total_years,2012-4,-0.30577863142358,0.620558996353906,463714,955263,3.76310985075262,2.0545,9.2972,-2020491.09056323,127
simulation,monsoonal,NEM,-0.422088509579793,0.655279737132925,441206,827562,3.60885638304029,2.0368,8.8566,-1863636.06429152,127
simulation,monsoonal,SWM,0.207548839590701,0.470933303052031,22508,127701,6.33318160168944,2.8343,16.026,-128052.079371074,127
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,2,63,3.35772819606332,2.1258,7.9934,-98.2839043396473,127
simulation_subsample,annual,2013,-2.36997837881132,4.52621331537573,16,150,5.18974577979571,4.9085,9.7828,-476.869546398719,127
simulation_subsample,annual,2014,-2.36160161961858,5,12,181,5.12543610411096,4.8867,9.5933,-486.765818371702,127
simulation_subsample,total_years,2012-4,-2.36587322603914,4.37418089682211,30,394,5.17780245123254,4.8827,9.7859,-1156.91805320457,127
simulation_subsample,monsoonal,NEM,-2.370044602965,4.34042707154836,30,358,5.20173159888306,4.9018,9.8371,-1078.87333238627,127
simulation_subsample,monsoonal,SWM,-2.26427290284286,5,0,36,4.6500915059939,4.4335,8.7036,-76.0393571751111,127
genetics,annual,2012,-3.27091208522067,3.5287648269354,3,63,13.0223774724383,12.0163,25.0759,-17.2649929059873,127
genetics,annual,2013,0.432686698805467,0.428699137392973,25,150,8.00357467169389,3.3028,20.3154,-130.901188929704,127
genetics,annual,2014,4.47163893678944,0.199125431784871,17,181,184.56579674905,26.9103,397.4333,-82.0635968871314,127
genetics,total_years,2012-4,1.37369330688724,0.324921420046018,45,394,18.4485912755281,5.7052,46.2245,-237.755656254867,127
genetics,monsoonal,NEM,5.63783410971493,0.185015683490354,7,67,184.130753774914,23.1527,379.5708,-24.4981025951113,127
genetics,monsoonal,SWM,-3.3538361114716,5,16,193,13.8246068133866,13.1808,25.8755,-100.071074641394,127
simulation,annual,2012,-0.383443732216347,0.636289706329017,165701,340446,3.77557549445796,2.0935,9.2999,-725537.097073695,128
simulation,annual,2013,-0.649106164618682,0.680964269542648,145224,317731,4.08116352399073,2.3556,9.9656,-665008.932244136,128
simulation,annual,2014,0.0684156767356437,0.565356951317487,153085,297086,3.50388254754026,1.7995,8.745,-631666.224949776,128
simulation,total_years,2012-4,-0.315539030124252,0.622211422223012,464010,955263,3.76961246541793,2.0614,9.3103,-2025719.6267997,128
simulation,monsoonal,NEM,-0.432865611410782,0.657372642466448,441650,827370,3.61577031707932,2.0446,8.8699,-1869384.40608581,128
simulation,monsoonal,SWM,0.235067676869384,0.46730499156065,22360,127893,6.38380994192469,2.8387,16.1601,-127200.321827168,128
simulation_subsample,annual,2012,-1.5963276581938,1.10873068958522,3,63,4.31211954383194,3.1065,9.7605,-103.246253359374,128
simulation_subsample,annual,2013,-2.36923890449579,4.66645339672009,20,150,5.17850457123961,4.9105,9.7396,-471.104983429232,128
simulation_subsample,annual,2014,-2.34010673325974,5,12,181,5.0164410521927,4.7828,9.3893,-481.722720979572,128
simulation_subsample,total_years,2012-4,-2.36623344369908,4.44237658501342,35,394,5.17530434044319,4.887,9.7695,-1151.40428623882,128
simulation_subsample,monsoonal,NEM,-2.36783457062955,4.33294269935365,35,348,5.1907648563405,4.8907,9.8177,-1024.2983714462,128
simulation_subsample,monsoonal,SWM,-2.31802085508392,5,0,46,4.90686306347399,4.6783,9.1842,-125.103751515649,128
genetics,annual,2012,-3.150412032538,3.08209645763837,5,63,11.7496941881353,10.6639,22.9393,-27.1807727076643,128
genetics,annual,2013,-3.27695858890593,5,21,150,12.8016309935203,12.2054,23.9608,-110.844771825122,128
genetics,annual,2014,-0.27275419089126,0.421960149623369,14,181,17.6210886863271,7.1674,44.7364,-84.7062081035926,128
genetics,total_years,2012-4,-3.3259884679889,5,40,394,13.4449351083895,12.8188,25.1649,-224.991688252611,128
genetics,monsoonal,NEM,-0.43286763761662,0.508372381379099,8,72,8.63714607232739,4.1071,21.7546,-36.4754076083643,128
genetics,monsoonal,SWM,-3.36505715104607,5,13,186,13.9806068781414,13.3295,26.1675,-81.4018061349957,128
simulation,annual,2012,-0.398450937756169,0.638817222386369,165517,340446,3.78877177555393,2.1059,9.3278,-727131.822617363,129
simulation,annual,2013,-0.641792020707343,0.679462206801906,145316,317731,4.07502870968834,2.349,9.9535,-664986.081603752,129
simulation,annual,2014,0.0739832236126662,0.56454858529878,152910,297086,3.50185709831527,1.7966,8.7412,-630024.698892077,129
simulation,total_years,2012-4,-0.316647945781747,0.622330390278495,463743,955263,3.7716206157674,2.0628,9.315,-2025646.16996475,129
simulation,monsoonal,NEM,-0.432280468259757,0.656937951172554,441383,828583,3.62029221925699,2.0463,8.8818,-1870076.12351885,129
simulation,monsoonal,SWM,0.209425622529841,0.470875201103659,22360,126680,6.32486593492673,2.8302,16.0051,-127233.115335361,129
simulation_subsample,annual,2012,-0.888965325629962,0.8228096369694,3,63,3.37288800117287,2.1488,8.0133,-97.2203233107084,129
simulation_subsample,annual,2013,-2.35099889354485,3.00428984884489,17,150,5.30416782084489,4.7977,10.3844,-512.387035182107,129
simulation_subsample,annual,2014,-2.33426989643007,5,12,181,4.98724619001469,4.755,9.3346,-476.073963271267,129
simulation_subsample,total_years,2012-4,-2.36826308429802,3.67992203342898,32,394,5.25789333280658,4.8743,10.0847,-1197.03247615222,129
simulation_subsample,monsoonal,NEM,-2.37053102163531,3.55713182868641,32,345,5.28794612611738,4.8838,10.1747,-1082.42603388673,129
simulation_subsample,monsoonal,SWM,-2.32233277068624,5,0,49,4.928066724221,4.6986,9.2239,-109.078898368489,129
genetics,annual,2012,-3.18776158143873,3.06277610808997,4,63,12.2087884079056,11.0714,23.8518,-18.523303650773,129
genetics,annual,2013,0.449775996244156,0.405420387496611,17,150,10.6614748812527,4.1771,27.0692,-90.7785888155183,129
genetics,annual,2014,1.97333815699479,0.240665675726475,10,181,180.109221710363,36.7149,421.8105,-68.6747074200951,129
genetics,total_years,2012-4,-3.35331000943349,5,31,394,13.8173355724409,13.1738,25.8619,-185.869423386472,129
genetics,monsoonal,NEM,7.34773578944009,0.15,5,57,1848.65029124381,142.7452,3226.6068,-21.3901198943437,129
genetics,monsoonal,SWM,-3.40775322135255,5,9,197,14.5904501681013,13.9109,27.309,-55.7340200783816,129
simulation,annual,2012,-0.399736726771757,0.639080137206774,165247,340446,3.78912892279079,2.1066,9.3282,-724694.9052723,130
simulation,annual,2013,-0.639173385958281,0.678556555066438,144922,317731,4.07869835679457,2.3494,9.9643,-663639.316643144,130
simulation,annual,2014,0.0632243517449918,0.56586199927421,152408,297086,3.5111892352102,1.8043,8.7624,-628779.57532978,130
simulation,total_years,2012-4,-0.319985445303543,0.622749184185162,462577,955263,3.77656796705408,2.0664,9.3265,-2020522.10347244,130
simulation,monsoonal,NEM,-0.440178041474561,0.658535447435839,439924,826959,3.62452721087942,2.0517,8.8894,-1863072.05997509,130
simulation,monsoonal,SWM,0.234017219464091,0.468192470241284,22653,128304,6.33490289432385,2.8214,16.0349,-128731.800357946,130
simulation_subsample,annual,2012,-1.16707637014386,0.910295524229571,3,63,3.71246397707877,2.4757,8.6803,-102.313702019257,130
simulation_subsample,annual,2013,-2.31956792986318,5,19,150,4.91446022273621,4.6856,9.1984,-444.538858686074,130
simulation_subsample,annual,2014,-2.32392456177722,5,12,181,4.93591742360742,4.706,9.2386,-469.990157985336,130
simulation_subsample,total_years,2012-4,-2.33182254385698,5,34,394,4.97505556368398,4.7434,9.3118,-1138.40484947393,130
simulation_subsample,monsoonal,NEM,-2.34573791205403,3.78901685174539,33,356,5.12692730077742,4.7678,9.8073,-1044.8805573885,130
simulation_subsample,monsoonal,SWM,-2.30694390889068,5,1,38,4.85280992985523,4.6268,9.083,-105.204808131686,130
genetics,annual,2012,-3.27091208522067,3.5287648269354,3,63,13.0223774724383,12.0163,25.0759,-17.2649929059873,130
genetics,annual,2013,-3.24634428492694,5,26,150,12.4156562896134,11.8374,23.2384,-132.944483370138,130
genetics,annual,2014,2.16610830168747,0.257035994014486,16,181,71.1601841775601,16.0688,170.1704,-99.2948522597071,130
genetics,total_years,2012-4,0.534670376744802,0.375509210174948,45,394,15.4922340821634,5.625,39.2629,-263.525549375214,130
genetics,monsoonal,NEM,2.4320206473339,0.282350479239922,7,56,21.2569701075651,5.4934,52.0415,-25.7208655093435,130
genetics,monsoonal,SWM,-3.37824540584174,5,12,206,14.166207870311,13.5065,26.5149,-78.3364088547892,130
simulation,annual,2012,-0.394689623508127,0.638728863758727,166127,340446,3.77606061712492,2.0986,9.2967,-727550.612668786,131
simulation,annual,2013,-0.644810209661079,0.67981380468386,144979,317731,4.08177979137484,2.3536,9.9693,-663713.366596375,131
simulation,annual,2014,0.0740582458027172,0.564599661527162,152917,297086,3.50048884790295,1.7961,8.7377,-630332.382485257,131
simulation,total_years,2012-4,-0.316054067396091,0.622373968179023,464023,955263,3.76858598176111,2.0612,9.3075,-2025185.05603391,131
simulation,monsoonal,NEM,-0.434405384440706,0.657707273149361,441526,827664,3.61623780700847,2.0454,8.8705,-1868647.29041638,131
simulation,monsoonal,SWM,0.238204585319014,0.467513610517551,22497,127599,6.35072996343837,2.825,16.076,-127662.117462655,131
simulation_subsample,annual,2012,-1.20661261644593,0.933482298229938,3,63,3.70736574827042,2.4989,8.6332,-98.9535620739517,131
simulation_subsample,annual,2013,-2.31363144471159,3.22434585321018,15,150,5.05539903543733,4.6149,9.8228,-500.594085514965,131
simulation_subsample,annual,2014,-2.32813967072052,5,13,181,4.95676676353321,4.7259,9.2776,-469.091085811014,131
simulation_subsample,total_years,2012-4,-2.33375472254349,5,31,394,4.98467755271589,4.7525,9.3298,-1159.5296660691,131
simulation_subsample,monsoonal,NEM,-2.33804242525795,5,30,348,5.00609625388674,4.773,9.3699,-1020.58297326863,131
simulation_subsample,monsoonal,SWM,-2.28306752027873,5,1,46,4.73831466014354,4.5176,8.8687,-138.412731517731,131
genetics,annual,2012,-3.27091208522067,3.5287648269354,3,63,13.0223774724383,12.0163,25.0759,-17.2649929059873,131
genetics,annual,2013,-3.2408531162096,5,25,150,12.347666668272,11.7726,23.1112,-122.027221380073,131
genetics,annual,2014,2.18731601213562,0.259582175047703,12,181,62.7439935359504,14.379,150.4651,-62.8484642662746,131
genetics,total_years,2012-4,0.203090243919409,0.408288437337237,40,394,13.1130038693587,5.1722,33.2948,-216.511063206262,131
genetics,monsoonal,NEM,-2.81731623132141,2.08450395570928,9,54,9.28957605530887,7.9174,19.0389,-41.0105658802525,131
genetics,monsoonal,SWM,-3.41093431520778,5,7,190,14.6369377674683,13.9553,27.396,-45.2599559852948,131
simulation,annual,2012,-0.396507591205303,0.638676543597234,165369,340446,3.78382958464031,2.1028,9.3159,-724601.981053844,132
simulation,annual,2013,-0.627807476273243,0.676331679724022,144944,317731,4.06781984667121,2.3387,9.942,-662641.006242113,132
simulation,annual,2014,0.0699678593279842,0.5648651088068,152392,297086,3.50907704352475,1.801,8.7587,-628621.404251558,132
simulation,total_years,2012-4,-0.313254758778239,0.621669273746774,462705,955263,3.77091571695697,2.061,9.3145,-2019221.94732432,132
simulation,monsoonal,NEM,-0.432021269385655,0.657127497746754,440439,827341,3.61645778515619,2.0445,8.8721,-1863175.32005685,132
simulation,monsoonal,SWM,0.22733258809421,0.46794555186149,22266,127922,6.39289365084401,2.846,16.182,-126841.483780549,132
simulation_subsample,annual,2012,-1.60804464652562,1.11711614534565,3,63,4.32402520927903,3.1234,9.7752,-103.368106233369,132
simulation_subsample,annual,2013,-2.33329218733109,5,16,150,4.98237249695112,4.7503,9.3255,-466.836631233136,132
simulation_subsample,annual,2014,-2.32591460579055,5,13,181,4.94574989680883,4.7154,9.257,-478.112083861019,132
simulation_subsample,total_years,2012-4,-2.32835247438636,5,32,394,4.95782169391377,4.7269,9.2796,-1136.96715483336,132
simulation_subsample,monsoonal,NEM,-2.33220740504495,5,31,344,4.97697063797367,4.7452,9.3154,-958.768117585722,132
simulation_subsample,monsoonal,SWM,-2.31785138318087,2.94276376892487,1,50,5.14918840461583,4.6444,10.1041,-170.315042255877,132
genetics,annual,2012,-3.47790806581653,5,1,63,15.6508004256542,14.9219,29.2936,-5.87884681242282,132
genetics,annual,2013,-3.2165055879744,5,28,150,12.0506618823723,11.4894,22.5553,-136.394791800686,132
genetics,annual,2014,5.31463955092705,0.160090544428546,13,181,3600.12148181098,326.9999,6664.9407,-84.5221637821343,132
genetics,total_years,2012-4,-3.32772436403252,5,42,394,13.4682943868246,12.8411,25.2086,-243.735776662959,132
genetics,monsoonal,NEM,-3.0087295157756,2.48400872463175,7,67,10.6519562460505,9.3664,21.3276,-34.2804988925269,132
genetics,monsoonal,SWM,-2.78490196343472,1.34019816277079,9,191,11.6627000399728,8.9353,25.5815,-57.4837744898492,132
simulation,annual,2012,-0.408904971998107,0.641365523123958,165659,340446,3.78482235825508,2.1088,9.3135,-726790.089349496,133
simulation,annual,2013,-0.640286416814504,0.678768012268675,144771,317731,4.0798829185593,2.3505,9.9668,-662660.492986075,133
simulation,annual,2014,0.0801562555681365,0.563629281160704,152981,297086,3.50018612437586,1.7938,8.7384,-630262.999026838,133
simulation,total_years,2012-4,-0.317421270410031,0.622535221928104,463411,955263,3.77079726308269,2.0628,9.3126,-2023326.533708,133
simulation,monsoonal,NEM,-0.436217196841145,0.658028518259851,440796,827107,3.61789967624316,2.047,8.874,-1866047.19235445,133
simulation,monsoonal,SWM,0.227772351322383,0.468755710399896,22615,128156,6.33945561696194,2.8262,16.0455,-128391.279868513,133
simulation_subsample,annual,2012,-0.361456847129259,0.692676483524176,3,63,2.92860410036884,1.7068,7.1348,-93.9190114776793,133
simulation_subsample,annual,2013,-2.31238914103607,3.15898752268404,19,150,5.06377457054933,4.6105,9.8602,-484.205269268279,133
simulation_subsample,annual,2014,-2.32438983347051,5,13,181,4.93821450060603,4.7082,9.2429,-472.396527081239,133
simulation_subsample,total_years,2012-4,-2.34345078280516,3.81913253060628,35,394,5.11167380999317,4.7576,9.7712,-1158.50070381889,133
simulation_subsample,monsoonal,NEM,-2.34157472466453,3.72677204416833,32,336,5.11330173409208,4.7468,9.7959,-989.468444728414,133
simulation_subsample,monsoonal,SWM,-2.36490942527919,5,3,58,5.14241812179222,4.9029,9.6251,-167.145146394072,133
genetics,annual,2012,-3.32463413294997,4.36012606743889,3,63,13.5085494854064,12.7349,25.5372,-18.4927731549823,133
genetics,annual,2013,-0.281387488923021,0.526770566849346,29,150,6.44529049088257,3.1476,16.1895,-143.527474241492,133
genetics,annual,2014,2.5198534180866,0.247705686440241,16,181,74.9286120125444,15.9877,177.1771,-93.8651274086105,133
genetics,total_years,2012-4,0.148286621279749,0.421963388527358,48,394,11.5653614609001,4.7042,29.3622,-263.401377632192,133
genetics,monsoonal,NEM,2.86269770660252,0.273252747273824,10,65,18.9331122033642,4.6747,46.0102,-38.8588814868391,133
genetics,monsoonal,SWM,-3.34816241432846,5,14,186,13.7463922738251,13.1062,25.7292,-87.1642793629762,133
simulation,annual,2012,-0.404337773658266,0.640112096893918,165466,340446,3.78888698386362,2.1085,9.3258,-725665.767833647,134
simulation,annual,2013,-0.633870248503012,0.67704294469067,144556,317731,4.08116435627009,2.3478,9.9732,-661704.062843984,134
simulation,annual,2014,0.0733652848381962,0.564455929313205,152636,297086,3.50603015628687,1.7986,8.7517,-629635.920892699,134
simulation,total_years,2012-4,-0.316025179213319,0.622010584328366,462658,955263,3.77511910558442,2.064,9.3243,-2020528.83894183,134
simulation,monsoonal,NEM,-0.436292069663023,0.657765276733106,440289,827310,3.62218192774732,2.0489,8.885,-1864462.67217487,134
simulation,monsoonal,SWM,0.265457624833932,0.463907415392531,22369,127953,6.40589684235939,2.8313,16.2213,-126967.351581682,134
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,63,3.35772819606332,2.1258,7.9934,-98.2839043396473,134
simulation_subsample,annual,2013,-2.36820791721375,5,19,150,5.15940835215561,4.9191,9.6569,-470.612582447965,134
simulation_subsample,annual,2014,-2.34468055446294,5,13,181,5.03943790830484,4.8047,9.4323,-479.995226686746,134
simulation_subsample,total_years,2012-4,-2.36547934022162,4.66223298864108,35,394,5.15927877618108,4.8919,9.7041,-1149.37094441177,134
