time_scale,time_id,k,theta,mdd,med,dist90,log_like,iteration
annual,2013,-1.48760872664119,0.742444114024845,7.63226769759726,4.62,18.41,-179389.309188326,236
annual,2014,-0.69718794119116,0.631552537310065,5.28143853035244,2.92,13.02,-194666.256945595,236
interannual,2012-4,-1.1962037412403,0.695120837377912,6.68780135760902,3.91,16.29,-590443.317969768,236
season,NEM,-1.24103884905187,0.717744880682915,6.45989606904564,3.84,15.66,-557469.771846705,236
season,SWM,-1.43117823699153,0.610739843181152,12.1766026884387,6.58,30.14,-28656.388387115,236
annual,2012,-2.05816851018066,0.947839410334694,8.48125811835401,5.75,19.7,-50874.1095156889,237
annual,2013,-1.54151074244437,0.759877425743967,7.64410573153612,4.68,18.38,-180073.804657418,237
annual,2014,-0.739924820604435,0.63976321477543,5.30810194235588,2.95,13.07,-194652.813977518,237
interannual,2012-4,-1.23247968122455,0.704862146512075,6.6961289408839,3.94,16.27,-593744.186569867,237
season,NEM,-1.28165154952802,0.729505506948154,6.47123895045897,3.88,15.65,-560950.354819503,237
season,SWM,-1.37938887348068,0.596354495735943,12.4658791336072,6.63,30.94,-28297.9980019835,237
annual,2012,-2.04944022119092,0.940653812220181,8.50820380278625,5.75,19.79,-49694.0694223574,238
annual,2013,-1.55371902453317,0.76447476984404,7.63579084226937,4.69,18.34,-180900.427560944,238
annual,2014,-0.702104592158656,0.63287963942219,5.27478453386603,2.92,13,-195651.900714345,238
interannual,2012-4,-1.21835835356323,0.701437666913352,6.68310100956195,3.92,16.25,-593232.474150564,238
season,NEM,-1.26406286027978,0.724831689442825,6.45612148450778,3.86,15.63,-560108.745517816,238
season,SWM,-1.44137136525373,0.611934656180518,12.2271296626326,6.62,30.26,-28677.3192357198,238
annual,2012,-2.05994989344511,0.950263839556303,8.46278637978655,5.75,19.65,-50758.2265950162,239
annual,2013,-1.52540578444442,0.756146428930602,7.60475562854761,4.65,18.3,-180663.285657916,239
annual,2014,-0.664020507772224,0.625107805305443,5.26720929683422,2.89,13,-194691.607456343,239
interannual,2012-4,-1.20675205074087,0.698621592927661,6.67320899847725,3.91,16.24,-594787.755915678,239
season,NEM,-1.25723772901971,0.723113100974306,6.44867392440525,3.85,15.62,-561367.167418871,239
season,SWM,-1.36496521230541,0.597091866573876,12.2386941582472,6.52,30.37,-29024.0709783307,239
annual,2012,-2.04320640009793,0.942015993812822,8.43612158122555,5.71,19.62,-50855.1590146651,240
annual,2013,-1.52380339376884,0.754130372462238,7.63805434757414,4.66,18.39,-179375.430337696,240
annual,2014,-0.687559805949115,0.629099266457607,5.29136535489893,2.91,13.05,-193670.933259489,240
interannual,2012-4,-1.20410482630394,0.697341600130691,6.68649773530396,3.91,16.28,-591695.236985485,240
season,NEM,-1.25062673491306,0.720688260411962,6.45802608684754,3.85,15.65,-558475.470464232,240
season,SWM,-1.43032482813033,0.610515276493542,12.1801031668846,6.58,30.15,-28840.7798513993,240
annual,2012,-2.03605463325152,0.939799771670206,8.40709202609787,5.68,19.56,-51259.7029244209,241
annual,2013,-1.55779631493578,0.765163359589569,7.65186883795693,4.7,18.38,-179475.042388949,241
annual,2014,-0.701070075691937,0.632150608255497,5.28722072741164,2.92,13.03,-194490.640756937,241
interannual,2012-4,-1.22279412166126,0.702393402789628,6.68994104489166,3.93,16.27,-592943.906749155,241
season,NEM,-1.26917618542006,0.726035093784516,6.46363315168796,3.87,15.64,-560202.672191995,241
season,SWM,-1.42251984016678,0.606095312467186,12.3625221264734,6.65,30.63,-28273.7232984258,241
annual,2012,-2.02452123252081,0.928694616270688,8.46938421531037,5.7,19.74,-49966.200051895,242
annual,2013,-1.57769840331254,0.772457767640707,7.6462815902266,4.72,18.34,-181116.600055922,242
annual,2014,-0.71793425070325,0.636113694069148,5.27959687386731,2.93,13,-195345.416034548,242
interannual,2012-4,-1.23011831432526,0.704936144809092,6.67858958663969,3.93,16.23,-595621.32249949,242
season,NEM,-1.27421004942185,0.728008125246539,6.45454492928976,3.87,15.62,-561861.735760742,242
season,SWM,-1.47032096691387,0.622137603213857,11.9665097272853,6.54,29.56,-29384.0484234018,242
annual,2012,-2.04275035660066,0.942395473910495,8.42694726032664,5.7,19.59,-50791.0443552074,243
annual,2013,-1.58690815486816,0.774439695506487,7.67454909735038,4.75,18.4,-179974.61763955,243
annual,2014,-0.719867214061928,0.635583560232387,5.3026937332648,2.94,13.06,-195384.604649888,243
interannual,2012-4,-1.22801677283801,0.703467724026688,6.69931679663615,3.94,16.29,-593184.648990537,243
season,NEM,-1.27310165724514,0.726645340840708,6.47611067523273,3.87,15.67,-559686.767489319,243
season,SWM,-1.43534521367186,0.613996208607289,12.0282500711055,6.52,29.75,-29215.0925154132,243
annual,2012,-2.06906388457855,0.953767979144452,8.49190497320215,5.78,19.71,-50173.3070702056,244
annual,2013,-1.56133738595668,0.76772307278014,7.62317742322813,4.69,18.3,-180546.294639051,244
annual,2014,-0.701506841890909,0.632472758776667,5.28160767527724,2.92,13.02,-194249.896914771,244
interannual,2012-4,-1.2250711973356,0.7031066236115,6.6881882189722,3.93,16.26,-592359.868897612,244
season,NEM,-1.26989304499464,0.726410361491875,6.46032695789811,3.86,15.64,-558771.578372604,244
season,SWM,-1.43974918524765,0.613370864255144,12.1193007246815,6.57,29.98,-29165.2564937831,244
annual,2012,-2.05519820797151,0.948191121775236,8.45123105591304,5.73,19.63,-50488.9990112126,245
annual,2013,-1.54672243274215,0.762315790176777,7.62985270649589,4.68,18.34,-181012.355226821,245
annual,2014,-0.713846096357725,0.635771813517206,5.26630796035451,2.92,12.97,-195611.365843137,245
interannual,2012-4,-1.23113558236929,0.705286496612648,6.67712452327882,3.93,16.23,-595081.552474676,245
season,NEM,-1.27883499865973,0.729497868827593,6.45319752984776,3.87,15.61,-561772.52240415,245
season,SWM,-1.40140956746528,0.603736512661166,12.2537096311079,6.57,30.37,-28835.1924536321,245
annual,2012,-2.0415610900482,0.937741099791902,8.4828302143063,5.73,19.74,-50201.8971608849,246
annual,2013,-1.52100206345649,0.754624146893853,7.60552714808984,4.64,18.31,-181272.881854707,246
annual,2014,-0.674152630555434,0.627301983924043,5.26547050113597,2.89,12.99,-194086.4566448,246
interannual,2012-4,-1.19371371914256,0.695071194551046,6.67238176836711,3.9,16.25,-593366.906040992,246
season,NEM,-1.23771376978735,0.717644701669236,6.44062865664191,3.83,15.61,-559830.952959538,246
season,SWM,-1.43912106956684,0.612467742482434,12.1668642142725,6.59,30.11,-29103.2517173083,246
annual,2012,-2.07463663367336,0.956168372676127,8.5064738211231,5.79,19.73,-50184.2509529897,247
annual,2013,-1.57482979169495,0.771549265323869,7.64378759960664,4.72,18.34,-180499.001639661,247
annual,2014,-0.681869485709173,0.628432401715018,5.27792589006508,2.9,13.02,-194894.404740795,247
interannual,2012-4,-1.22951728835103,0.704255366597532,6.69066500210776,3.94,16.26,-594962.025746103,247
season,NEM,-1.27560467882498,0.728109076002826,6.46143094214639,3.87,15.63,-562628.313072736,247
season,SWM,-1.48395525745102,0.615845220167103,12.5113812227806,6.8,30.94,-27695.1655059084,247
annual,2012,-2.03805932333866,0.937091122388744,8.46245740148149,5.71,19.69,-50077.3958129599,248
annual,2013,-1.53893512967236,0.759082772565902,7.64214689266015,4.68,18.38,-179279.833238169,248
annual,2014,-0.711410816883685,0.633864329944891,5.29986652656578,2.93,13.06,-193757.356436382,248
interannual,2012-4,-1.22195354275011,0.701899853245772,6.69610092711784,3.93,16.28,-591771.831302046,248
season,NEM,-1.25956076928219,0.722910220132453,6.46801516443189,3.86,15.66,-557845.014961749,248
season,SWM,-1.57369394086176,0.648245095079601,11.7672312401907,6.6,28.92,-29659.7475107847,248
annual,2012,-2.06127037213535,0.948980857582127,8.49172468535478,5.76,19.72,-49937.6900634726,249
annual,2013,-1.58024436952777,0.774061855817788,7.63158254109656,4.72,18.3,-181894.330337719,249
annual,2014,-0.722039041200646,0.636623115705651,5.2889627099936,2.93,13.03,-194840.452139769,249
interannual,2012-4,-1.22750319775097,0.703831256066642,6.68724504164084,3.93,16.26,-593713.104407132,249
season,NEM,-1.27262695556197,0.727323640307418,6.45871802406614,3.87,15.63,-560041.304823083,249
season,SWM,-1.4505811913827,0.614908613165985,12.1573147811813,6.6,30.07,-29192.2260838854,249
annual,2012,-2.0215247115741,0.927733498143342,8.4581158672151,5.69,19.72,-50191.9020878168,250
annual,2013,-1.52149282377884,0.754797534890082,7.60534799295131,4.64,18.31,-181040.39732959,250
annual,2014,-0.715550697804334,0.634587078649666,5.30412131807809,2.94,13.07,-194903.091101727,250
interannual,2012-4,-1.20637663542386,0.698364585672747,6.67690579453229,3.91,16.25,-593269.504745355,250
season,NEM,-1.25443810203299,0.722152243641807,6.45116357563984,3.85,15.63,-559897.984732402,250
season,SWM,-1.33387109915819,0.591139877478374,12.2545913906385,6.48,30.44,-29005.4644797084,250
annual,2012,-2.05902174264533,0.949322448559518,8.46792472306276,5.75,19.67,-50256.2019494764,251
annual,2013,-1.56609776921223,0.76934937778334,7.62436850050639,4.7,18.3,-181353.767965832,251
annual,2014,-0.650157516178439,0.622492262966052,5.26052383093963,2.88,12.99,-195209.558666626,251
interannual,2012-4,-1.20296130923085,0.698079575956556,6.66100818501379,3.9,16.21,-595566.434151852,251
season,NEM,-1.24724752509622,0.720892433580683,6.43185608536124,3.83,15.58,-562414.31337325,251
season,SWM,-1.43439742539813,0.610019604923194,12.2606895911431,6.62,30.35,-28642.6734285081,251
annual,2012,-2.09562284283273,0.972199745108632,8.47132265824872,5.81,19.6,-50778.6468424146,252
annual,2013,-1.58522937607008,0.775251095422644,7.64446221320784,4.73,18.33,-181544.384693227,252
annual,2014,-0.722174803850485,0.636388924055987,5.29535260517594,2.94,13.04,-195242.299349049,252
interannual,2012-4,-1.23196484079932,0.705376400161637,6.68054523900894,3.93,16.24,-595576.613628994,252
season,NEM,-1.28430089040163,0.730848355038731,6.46033732325375,3.88,15.62,-562365.166745361,252
season,SWM,-1.31566976339723,0.586398896172853,12.3553814747445,6.5,30.72,-28777.1381388283,252
annual,2012,-2.06994096697795,0.95624863666925,8.4655353081435,5.76,19.64,-50669.2933334262,253
annual,2013,-1.58640071357403,0.775970578667075,7.63821108536458,4.73,18.31,-180877.713273312,253
annual,2014,-0.729039497989075,0.637839579695973,5.29663655705977,2.94,13.04,-195091.248406938,253
interannual,2012-4,-1.25231402211577,0.710812704091553,6.689672879711,3.96,16.24,-595393.766082252,253
season,NEM,-1.29507649817179,0.733743567246932,6.47001845314004,3.89,15.64,-561533.175620542,253
season,SWM,-1.52710597955283,0.637156074006907,11.8018216308679,6.55,29.06,-29551.7937027457,253
annual,2012,-2.04174446947609,0.941050314861396,8.43738297718713,5.71,19.62,-50908.7044696423,254
annual,2013,-1.52586337009368,0.754179481425592,7.65268781031819,4.67,18.42,-179009.809593725,254
annual,2014,-0.733587301176994,0.638260137475436,5.31061187988893,2.95,13.08,-194705.715558819,254
interannual,2012-4,-1.22963193428882,0.703938871070946,6.69893915439213,3.94,16.28,-592002.879368512,254
season,NEM,-1.27591790415267,0.727713693075938,6.47177690738657,3.88,15.66,-558865.377061662,254
season,SWM,-1.4296473977088,0.609657823281548,12.2251102239274,6.6,30.27,-28703.0272107637,254
annual,2012,-2.06288265988233,0.951839463872406,8.46593801834441,5.75,19.65,-50776.752414287,255
annual,2013,-1.5549905668206,0.763788826693094,7.66058931742364,4.7,18.41,-178711.085518287,255
annual,2014,-0.720482796854902,0.637241107130122,5.26585080546365,2.92,12.97,-197156.413860701,255
interannual,2012-4,-1.2123705179801,0.700023779214517,6.67697379556813,3.91,16.24,-594677.044964672,255
season,NEM,-1.25918572124994,0.723547304018232,6.45197637964741,3.85,15.62,-561047.235700425,255
season,SWM,-1.38682582116084,0.602674211711861,12.1436940223765,6.51,30.1,-29270.180518793,255
annual,2012,-2.02847392354981,0.932758207003871,8.44369580677147,5.69,19.67,-49897.2762273329,256
annual,2013,-1.56956341401606,0.768690821902248,7.66509211082952,4.72,18.4,-180088.491191708,256
annual,2014,-0.662015826259988,0.625097487936653,5.25692055503231,2.88,12.98,-194884.527664606,256
interannual,2012-4,-1.20729212765497,0.698650380084965,6.67611947261962,3.91,16.25,-594640.018465889,256
season,NEM,-1.25596467067856,0.722670981873775,6.44990830429576,3.85,15.62,-561386.342553472,256
season,SWM,-1.33688529695806,0.590598531206792,12.328351934934,6.52,30.63,-28843.0056712513,256
annual,2012,-2.06533095613908,0.949975300514306,8.51244864230244,5.78,19.77,-49837.0079824997,257
annual,2013,-1.54048479343383,0.759492755141881,7.64483957266236,4.68,18.38,-179666.922620659,257
annual,2014,-0.732030951948008,0.639041158775437,5.28359614238264,2.94,13.01,-196403.34932011,257
interannual,2012-4,-1.23089294317326,0.704897986278599,6.68466595265232,3.93,16.25,-594594.004354838,257
season,NEM,-1.2786713592883,0.729201764630712,6.45833056547803,3.87,15.62,-561573.323571033,257
season,SWM,-1.39238193672822,0.599479805699147,12.4192772203559,6.63,30.81,-28476.7154228135,257
annual,2012,-2.04819111289824,0.938659953690546,8.52605243059346,5.76,19.84,-49922.1069856094,258
annual,2013,-1.48646865862506,0.743365672781953,7.60190213393139,4.6,18.34,-180266.092966382,258
annual,2014,-0.714023810368448,0.635534104248448,5.2729960031748,2.92,12.99,-195301.922476336,258
interannual,2012-4,-1.21027224006475,0.699481882035255,6.6759859375375,3.91,16.24,-593318.559432587,258
season,NEM,-1.257679640495,0.723255582099595,6.44848337318957,3.85,15.62,-560289.327472048,258
season,SWM,-1.40649528677973,0.60444961451148,12.2704323569627,6.59,30.41,-28570.1317044373,258
annual,2012,-2.05959850859317,0.953632073525602,8.41374948946395,5.72,19.52,-51268.8346912775,259
annual,2013,-1.56330318244833,0.767215089000007,7.64920973346628,4.71,18.37,-179993.093103078,259
annual,2014,-0.700639875486738,0.632498074138124,5.27640956041641,2.91,13.01,-195526.314232836,259
interannual,2012-4,-1.22996071062343,0.704722278021976,6.68258501929149,3.93,16.24,-595102.096453472,259
season,NEM,-1.27677128716983,0.728657753419411,6.45745207533088,3.87,15.62,-561335.223559681,259
season,SWM,-1.38541713416572,0.601770812543125,12.1843624760419,6.52,30.21,-29333.7128838819,259
annual,2012,-2.05297555124473,0.946787698232057,8.45191253171843,5.73,19.64,-50486.2632637601,260
annual,2013,-1.53718874413896,0.759192109606402,7.62637547953842,4.67,18.34,-180464.645049159,260
annual,2014,-0.700837088181906,0.632115476123637,5.2868537948717,2.92,13.03,-195069.847914621,260
interannual,2012-4,-1.21893455203202,0.701979968726227,6.67400652900967,3.92,16.23,-595342.964629558,260
season,NEM,-1.26433907161849,0.725321119144265,6.4475244418652,3.85,15.61,-561948.414981498,260
season,SWM,-1.43872983118308,0.612316085800986,12.171411095449,6.59,30.12,-28938.0275273259,260
annual,2012,-2.09036825824045,0.966422125790671,8.50250433285847,5.81,19.69,-50855.1016732256,261
annual,2013,-1.53545450740958,0.759616242331775,7.60374007991094,4.66,18.28,-180987.915134425,261
annual,2014,-0.696740908397815,0.631494277416997,5.28051384533185,2.91,13.02,-193326.947690129,261
interannual,2012-4,-1.21439408151198,0.700647321836173,6.67553275078175,3.92,16.24,-593357.161964348,261
season,NEM,-1.25899513637002,0.723438923801397,6.45305812566569,3.85,15.63,-559633.978054163,261
season,SWM,-1.36729436555948,0.601556865143213,11.9790419518403,6.41,29.7,-29489.4381708895,261
annual,2012,-2.05054379256617,0.942463125228434,8.4919224051003,5.75,19.74,-50050.2536401036,262
annual,2013,-1.50821268841012,0.749759007313165,7.61897502943568,4.63,18.36,-179696.41336269,262
annual,2014,-0.699766911391657,0.632441726878952,5.27318693605424,2.91,13,-195272.858746109,262
interannual,2012-4,-1.20969750085602,0.699217232193118,6.67851761262432,3.91,16.25,-592740.118644321,262
season,NEM,-1.25521782722077,0.722493330080585,6.44889089725487,3.85,15.62,-559910.394274273,262
season,SWM,-1.43745096395379,0.608864956804337,12.3708917625111,6.67,30.63,-28311.9456081782,262
annual,2012,-2.0158871617801,0.926726353757643,8.42529644117162,5.66,19.64,-50409.2648566131,263
annual,2013,-1.53866852416851,0.759244837218441,7.63649284879221,4.68,18.36,-180057.906260291,263
annual,2014,-0.715419958273768,0.635236938994162,5.28758035733663,2.93,13.03,-194659.250905449,263
interannual,2012-4,-1.22467888655945,0.703136384149843,6.68485754255295,3.93,16.25,-593269.252366648,263
season,NEM,-1.26946419102731,0.726418884414233,6.4573769662467,3.86,15.63,-559999.746720722,263
season,SWM,-1.42909431582988,0.609660157443345,12.2182051429419,6.6,30.25,-28811.4971012583,263
annual,2012,-2.08361765177396,0.965444053947546,8.4581937553602,5.78,19.59,-50834.5031147236,264
annual,2013,-1.56476985199323,0.768623317799445,7.62989434090055,4.7,18.32,-181546.536838425,264
annual,2014,-0.700448550798131,0.632550873295072,5.2741053852498,2.91,13,-194269.438156261,264
interannual,2012-4,-1.24127177640472,0.707656295904603,6.68923660626559,3.95,16.25,-594957.819221133,264
season,NEM,-1.28859375852808,0.731912066645509,6.46598039168877,3.88,15.63,-561527.634569368,264
season,SWM,-1.41767323915781,0.60861121202009,12.144394455553,6.55,30.07,-28997.6265376466,264
annual,2012,-2.07575697379738,0.959279625958853,8.47384578177593,5.78,19.65,-50650.7795131379,265
annual,2013,-1.54582550196084,0.761568585181808,7.6395170202541,4.68,18.36,-178644.620753639,265
annual,2014,-0.698527229519924,0.631303988082855,5.29465792588343,2.92,13.05,-194406.795109205,265
interannual,2012-4,-1.23713745669463,0.705985830387843,6.70079048714959,3.95,16.28,-592132.382751166,265
season,NEM,-1.28497898191815,0.730341251749815,6.47529659585213,3.88,15.66,-559710.430228164,265
